reference_perturbed_action_std,rollout/episodes,reference_actor_Q_std,rollout/return,reference_action_std,rollout/Q_mean,total/episodes,total/duration,reference_actor_Q_mean,obs_rms_std,total/steps,train/loss_critic,rollout/actions_mean,rollout/return_history,param_noise_stddev,reference_Q_mean,obs_rms_mean,total/epochs,reference_perturbed_action_mean,rollout/actions_std,rollout/episode_steps,reference_Q_std,train/param_noise_distance,total/steps_per_second,reference_action_mean,train/loss_actor
0.867897748947,1620.0,1872.3046875,210964.600554,0.908674776554,10167.4354269,1620.0,10412.3714221,2160.96337891,0.145380333066,3581378,79500.3539551,-0.0293994688342,269200.337288,0.0233138103126,2119.30224609,0.673878490925,81,-0.0910539329052,0.365529265822,2210.72716049,1867.44824219,,343.954115238,-0.0537104308605,-10592.3534766
0.882465004921,1640.0,1837.81542969,211099.347132,0.893277168274,10183.5226931,1640.0,10539.2627625,2188.03125,0.14537923038,3623972,19411.0004541,-0.0288110301533,254133.313136,0.0233138103126,2149.37109375,0.673895835876,82,-0.0949276685715,0.364540175854,2209.73902439,1831.15661621,,343.854411988,-0.0704401656985,-10625.4494531
0.915731072426,1660.0,1869.95959473,211559.317157,0.865220606327,10190.5104583,1660.0,10683.1553531,2124.87890625,0.14538359642,3674010,18253.9448633,-0.02822275488,263116.508671,0.0202821516517,2087.15429688,0.673916757107,83,-0.139563784003,0.363452370296,2213.25903614,1866.33044434,,343.9068214,-0.226628109813,-10566.0631836
0.9018689394,1680.0,1861.06713867,212601.621248,0.870652139187,10215.8963591,1680.0,10831.857969,2165.85351562,0.145371899009,3725883,14916.9419043,-0.0276239693823,260365.250837,0.0202821516517,2126.26831055,0.673942506313,84,-0.0767700597644,0.36207300353,2217.7875,1854.57543945,,343.974506557,-0.127602502704,-10760.603125
0.917031466961,1700.0,1868.24267578,213165.063847,0.843282341957,10219.0711091,1700.0,10979.1732361,2184.47753906,0.14535485208,3778167,9982.59351074,-0.0271532849937,261040.527395,0.0202821516517,2150.98706055,0.673955917358,85,-0.0768011659384,0.360954698048,2222.45117647,1862.25866699,,344.121266578,-0.224369049072,-10643.442207
0.900983393192,1720.0,1882.55432129,213886.539578,0.89860612154,10234.4435591,1720.0,11128.930141,2186.66699219,0.145341455936,3827944,13662.1664111,-0.0267258713891,261221.951764,0.0202821516517,2136.86035156,0.673974573612,86,-0.120962508023,0.359645286935,2225.54883721,1875.95947266,,343.963341625,-0.0935531333089,-10702.8862109
0.90475165844,1740.0,1914.72460938,214873.421635,0.886847913265,10260.9740439,1740.0,11273.4276397,2216.23291016,0.145332247019,3878130,15030.6852148,-0.026545120958,276768.243473,0.0202821516517,2166.99487305,0.673999249935,87,-0.101037867367,0.358395226642,2228.81034483,1908.50549316,,344.00628841,-0.120016224682,-10926.1676367
0.843365907669,1760.0,1908.03686523,215829.710857,0.810953438282,10268.3305361,1760.0,11448.196892,2215.2175293,0.145317643881,3935959,16530.046543,-0.0261626954031,286718.246273,0.0202821516517,2167.01464844,0.674014270306,88,-0.372204184532,0.357457316654,2236.34034091,1903.31604004,,343.806019159,-0.406863689423,-10929.7105469
0.917448997498,1780.0,1909.89453125,216312.790556,0.90931391716,10275.7438325,1780.0,11603.9973791,2269.89868164,0.145326957107,3986228,16428.3058643,-0.025789893836,278660.434929,0.0202821516517,2212.16845703,0.674050629139,89,-0.115200556815,0.356189089926,2239.45393258,1907.7935791,,343.521966593,-0.138365417719,-11036.2344922
0.795320689678,1800.0,1886.51025391,214900.434975,0.806928575039,10249.4864836,1800.0,11706.1898792,2427.29882812,0.145339727402,4018278,15985.5770947,-0.0248519781002,244401.74414,0.0202821516517,2368.97607422,0.674023628235,90,-0.465555340052,0.356618438897,2232.37666667,1888.47216797,,343.260962061,-0.443096011877,-10911.1548633
0.864980697632,1820.0,1912.97998047,214542.136801,0.896858632565,10247.738029,1820.0,11821.8281534,2308.44775391,0.145347207785,4057633,15342.7016797,-0.0250693168558,225818.409042,0.0237824178999,2236.66381836,0.674022912979,91,-0.11978250742,0.356004002151,2229.46868132,1913.58959961,,343.23227739,-0.159218847752,-10899.7085547
0.8991497159,1840.0,1969.6550293,215082.172352,0.904758036137,10265.7009535,1840.0,11962.4082448,2198.66357422,0.145331636071,4105153,23487.945127,-0.0246829214878,218714.434827,0.0237824178999,2133.08447266,0.674043595791,92,-0.014049182646,0.354851709446,2231.06141304,1972.68591309,,343.171117051,-0.074288867414,-10841.4898437
0.894060373306,1860.0,1933.03417969,215603.958531,0.920754849911,10287.2230039,1860.0,12097.1890972,2318.37109375,0.145321190357,4149805,29822.7770996,-0.0244356734546,211630.717599,0.0237824178999,2257.00952148,0.674068331718,93,-0.0822945907712,0.353561695544,2231.07795699,1934.27380371,,343.038780883,-0.0391171760857,-10813.6031641
0.87628775835,1880.0,1958.42602539,215919.044226,0.764589011669,10294.5397299,1880.0,12240.1090677,2202.17236328,0.14531801641,4198624,15687.6083008,-0.0242246117916,208910.359547,0.0237824178999,2148.75683594,0.674076378345,94,-0.327353805304,0.352383768402,2233.3106383,1962.66809082,,343.021780017,-0.47370159626,-11070.7861914
0.775976836681,1900.0,1933.3170166,216282.411634,0.77399212122,10293.4763419,1900.0,12394.0174608,2193.87573242,0.145322397351,4251472,17147.4123535,-0.0232249985938,241157.991507,0.0237824178999,2136.19018555,0.674079358578,95,-0.455505281687,0.352777801442,2237.61684211,1937.13415527,,343.026142527,-0.46285250783,-11077.0190039
0.813597977161,1920.0,1885.57580566,217225.76626,0.845869958401,10311.2048796,1920.0,12559.959373,2179.86425781,0.145308181643,4307372,17456.2401172,-0.0223554997364,266067.822413,0.0237824178999,2124.75268555,0.674095034599,96,-0.401334732771,0.351844478221,2243.42291667,1890.61608887,,342.944739874,-0.31767809391,-11159.9396484
0.876805603504,1940.0,1846.60913086,216979.36167,0.848384022713,10308.5471623,1940.0,12676.3110876,2072.75415039,0.1453114748,4348669,44324.37854,-0.0216911053946,251887.645122,0.0237824178999,2012.25585938,0.674084126949,97,-0.319963365793,0.351379069946,2241.58195876,1853.1619873,,343.054771214,-0.31163290143,-11128.9574219
0.901705563068,1960.0,1817.08618164,217002.604834,0.870411336422,10309.4119876,1960.0,12808.8866405,2175.62841797,0.145305901766,4394205,79604.1261572,-0.0208486632859,243017.426066,0.0247480794341,2114.37597656,0.674085497856,98,-0.157422825694,0.351039429973,2241.94132653,1824.72912598,,343.059090404,-0.236701145768,-10988.2088477
0.898092508316,1980.0,1862.03283691,217720.874501,0.90372210741,10321.544091,1980.0,12974.892539,1986.65917969,0.145295336843,4448939,84331.9270068,-0.0209466322606,251595.283681,0.0211056883402,1914.54907227,0.674098491669,99,-0.248002454638,0.350123771251,2246.93888889,1870.92004395,,342.888311916,-0.213718369603,-10902.4878906
0.904122769833,2000.0,1838.76489258,218344.830059,0.877566099167,10332.3099782,2000.0,13143.2315817,2021.4362793,0.145288914442,4502376,21517.5696533,-0.0206762001983,257530.780139,0.0211056883402,1964.78491211,0.674131274223,100,-0.115500949323,0.348877315719,2251.188,1844.16491699,,342.562327386,-0.205271139741,-11056.8698438
0.881145715714,2020.0,1830.79663086,219474.093728,0.883285164833,10357.5261865,2020.0,13327.5671887,1996.04663086,0.145276471972,4557427,19305.1310791,-0.0202032188833,262641.981118,0.0211056883402,1936.15441895,0.67417538166,101,-0.172204807401,0.347495817564,2256.1519802,1836.49499512,,341.954907108,-0.166031420231,-11090.6216211
0.858174920082,2040.0,1890.25598145,219153.707441,0.887320697308,10364.6458516,2040.0,13446.9042852,1956.14196777,0.145275369287,4592453,16041.2374268,-0.0200286083463,261336.015397,0.0211056883402,1905.81506348,0.674181878567,102,-0.192487120628,0.346804935489,2251.20245098,1897.07592773,,341.524926675,-0.148383781314,-11030.0442773
0.892347991467,2060.0,1844.38439941,219706.108917,0.906707048416,10372.1770419,2060.0,13598.9311638,1897.94506836,0.145263165236,4646142,15319.5613916,-0.0197125637635,272694.788953,0.0211056883402,1838.76367188,0.674203455448,103,-0.154416456819,0.345507189,2255.40873786,1858.61071777,,341.654939204,-0.12848430872,-11300.5004297
0.903218269348,2080.0,1824.30895996,219471.032682,0.903428077698,10376.1156373,2080.0,13731.6299255,1908.7130127,0.145250558853,4684605,17243.5057813,-0.0192462697507,254124.164665,0.0211056883402,1862.88769531,0.674216151237,104,-0.136685341597,0.344765837661,2252.21394231,1826.08068848,,341.154329487,-0.141470193863,-11006.8375977
0.894578158855,2100.0,1757.52124023,220270.039943,0.920851707458,10385.7221878,2100.0,13882.3164256,1847.34033203,0.145228132606,4741722,19140.5060742,-0.0190236605784,258774.237608,0.0211056883402,1806.0111084,0.674241364002,105,-0.0813052430749,0.34323482583,2257.96285714,1754.57336426,,341.56561878,-0.0778678432107,-10987.1199023
0.874109745026,2120.0,1765.56091309,219456.508879,0.884640097618,10350.8345324,2120.0,14007.2603698,1861.54614258,0.145251274109,4789830,23289.5649902,-0.0185458732309,219101.294932,0.0211056883402,1829.15185547,0.674204945564,106,-0.217910900712,0.342380673434,2259.35377358,1759.22387695,,341.953378002,-0.173362955451,-10967.0757031
0.873879909515,2140.0,1689.5480957,219288.692537,0.88515907526,10354.6201225,2140.0,14131.5376668,1851.77294922,0.145239964128,4830155,12350.4999023,-0.0183307868094,222042.388497,0.025752950699,1821.37585449,0.674212217331,107,-0.180308148265,0.34166997327,2257.0817757,1683.86499023,,341.799676291,-0.148166760802,-10705.0057812
0.888099849224,2160.0,1645.67797852,219288.314311,0.905799746513,10360.8916723,2160.0,14249.8753052,1878.69384766,0.145228907466,4874610,18529.3672461,-0.0182431758236,210681.745414,0.0215299126758,1836.62670898,0.674221694469,108,-0.168146386743,0.340721011067,2256.76388889,1643.11364746,,342.08088812,-0.0912088677287,-10767.1052148
0.871915996075,2180.0,1626.68908691,219603.467186,0.903751850128,10370.6971042,2180.0,14384.7229302,1936.9855957,0.145216375589,4922344,34828.4630078,-0.0178595089849,222358.104866,0.0215299126758,1909.19445801,0.674243748188,109,-0.143122181296,0.339758436441,2257.9559633,1622.70178223,,342.192479055,-0.0918776094913,-10659.5083984
0.836639761925,2200.0,1679.59814453,220813.974196,0.84078258276,10386.7536621,2200.0,14585.426012,1868.93054199,0.145203113556,4986935,17674.4219189,-0.0174871088168,232236.593512,0.0215299126758,1845.52758789,0.67428869009,110,-0.297561824322,0.338315502323,2266.78863636,1673.86853027,,341.912193438,-0.308422476053,-10741.2716406
0.91387963295,2220.0,1632.6048584,220466.38075,0.886808037758,10381.0267085,2220.0,14711.3056505,1865.92687988,0.145195320249,5028678,32832.9649072,-0.0177676669903,241875.664418,0.0215299126758,1822.52392578,0.67427521944,111,-0.0448897145689,0.338328751236,2265.17027027,1627.16235352,,341.824044682,-0.117053247988,-10928.3774023
0.890156269073,2240.0,1673.85949707,220180.218889,0.886109888554,10383.7411273,2240.0,14830.8836081,1886.23388672,0.145181804895,5066801,16977.7101221,-0.0176019286136,239258.882821,0.0247480794341,1861.11779785,0.674284636974,112,-0.0149370646104,0.337700772236,2261.96473214,1668.56896973,,341.638511493,-0.0296145733446,-10909.3651562
0.870035648346,2260.0,1661.64892578,218885.90607,0.907404959202,10333.6207017,2260.0,14957.4229946,1814.65307617,0.145233258605,5111214,19427.2689746,-0.0192672736987,210193.888066,0.0247480794341,1770.06774902,0.674224257469,113,-0.0715320929885,0.338883523414,2261.59911504,1660.15026855,,341.717554009,-0.0186682231724,-10466.9345703
0.923529446125,2280.0,1644.02355957,219015.053748,0.894089639187,10338.8057855,2280.0,15089.8420525,1738.46838379,0.145232185721,5157170,17243.7643262,-0.0188485998254,206187.640798,0.0211056883402,1701.75842285,0.674233496189,114,0.0119249681011,0.337985148132,2261.91666667,1638.71179199,,341.76434598,-0.0554549731314,-10574.0189453
0.806387364864,2300.0,1575.36804199,219270.693474,0.854181468487,10343.9932921,2300.0,15245.162535,1672.45935059,0.14523024857,5205426,15852.8797168,-0.0181145184948,185318.517601,0.0211056883402,1634.99389648,0.674253702164,115,-0.36301445961,0.337540631963,2263.22869565,1574.63928223,,341.447720749,-0.227516889572,-10708.1288477
0.847746431828,2320.0,1685.44885254,219356.8114,0.848190188408,10340.3791971,2320.0,15381.2500529,1599.37597656,0.145226716995,5253522,21698.4492383,-0.0176412855392,194724.37182,0.0211056883402,1556.88781738,0.674247920513,116,-0.182229086757,0.336881936871,2264.44913793,1685.96984863,,341.553643684,-0.247000768781,-10579.8579883
0.882901489735,2340.0,1680.66296387,219495.825112,0.893325150013,10343.2735302,2340.0,15515.7819791,1557.11572266,0.145213246346,5300991,15484.3369434,-0.0168391557994,204165.404509,0.0202821516517,1511.13183594,0.674249827862,117,-0.181047782302,0.336789125344,2265.38076923,1684.35827637,,341.651552409,-0.122346125543,-10568.6593945
0.885035395622,2360.0,1691.26293945,219580.011687,0.900018453598,10350.0935904,2360.0,15658.3536763,1635.86437988,0.145196810365,5344066,24574.4980762,-0.0164663329511,235266.798628,0.026270585008,1594.83288574,0.674264132977,118,-0.0918043330312,0.33621536808,2264.43474576,1690.90917969,,341.291690715,-0.0894979834557,-10405.4599805
0.911315262318,2380.0,1700.13745117,219352.460155,0.900166988373,10356.2907295,2380.0,15761.1704123,1644.97839355,0.145184203982,5379767,17719.8967773,-0.0161655097491,227045.326228,0.026270585008,1600.28710938,0.674270570278,119,0.108042620122,0.335810439088,2260.40630252,1699.08398438,,341.330425296,-0.00863427575678,-10564.5921484
0.870061635971,2400.0,1697.13037109,219318.018296,0.863281309605,10365.5440375,2400.0,15878.0090878,1721.90979004,0.145176663995,5418770,14240.3088477,-0.0158940393789,220406.48919,0.026270585008,1688.95812988,0.674279630184,120,-0.23467695713,0.33537061418,2257.82083333,1695.14794922,,341.275154211,-0.160450324416,-10553.9754688
0.922564923763,2420.0,1701.64685059,218866.707461,0.891415596008,10368.4308989,2420.0,15977.1971974,1818.76867676,0.145167306066,5450830,16372.752959,-0.0157786502184,207496.296075,0.0301973600334,1771.88891602,0.674286305904,121,0.0829620137811,0.334997016492,2252.40909091,1705.43029785,,341.163092165,0.0323304198682,-10560.8737305
0.887630820274,2440.0,1730.02661133,218806.824092,0.873955965042,10375.2462638,2440.0,16114.7549391,1829.67773438,0.145155340433,5491819,17240.4823633,-0.015404061907,202684.200219,0.0301973600334,1793.12695312,0.674311995506,122,-0.0428656898439,0.334267801601,2250.7454918,1727.32324219,,340.794447124,-0.0508573167026,-10592.1550781
0.899414241314,2460.0,1746.39697266,219048.030905,0.85481107235,10390.2595332,2460.0,16248.3330131,1781.22338867,0.145149216056,5534265,18552.3860986,-0.0150918887402,206493.284457,0.0301973600334,1748.80871582,0.674340069294,123,-0.064943574369,0.333566315007,2249.70121951,1745.14160156,,340.605094415,-0.0972247719765,-10599.5757227
0.816786587238,2480.0,1762.65588379,218944.497437,0.861988604069,10392.0519726,2480.0,16375.9517174,1795.42492676,0.145143985748,5576890,17306.6627588,-0.014811396443,209234.98475,0.0290190694473,1758.96960449,0.674350500107,124,-0.297203600407,0.332908511234,2248.74596774,1761.85693359,,340.553642087,-0.248270824552,-10660.6860156
0.886029005051,2500.0,1745.63903809,218898.642618,0.839214265347,10394.3921088,2500.0,16514.2691689,1754.63696289,0.145137995481,5621529,13829.8261475,-0.0144869257437,208833.62636,0.0290190694473,1725.37915039,0.674362242222,125,-0.0992046892643,0.332355135603,2248.6116,1744.87243652,,340.404346237,-0.305454730988,-10543.8549219
0.884881258011,2520.0,1727.92626953,218826.670675,0.772551655769,10395.1018869,2520.0,16644.2410278,1775.92614746,0.145133078098,5665622,29523.3999023,-0.0143317612122,217857.780451,0.0290190694473,1748.72668457,0.674374103546,126,-0.222681477666,0.331703512745,2248.26269841,1724.39770508,,340.395334971,-0.431357771158,-10467.5394141
0.822453320026,2540.0,1733.20593262,218826.341411,0.872708261013,10388.3779186,2540.0,16790.1174881,1840.93676758,0.145129919052,5715805,20123.2597656,-0.0139708108839,219302.56399,0.0290190694473,1805.89453125,0.674372315407,127,-0.342287778854,0.331263337015,2250.31692913,1735.76538086,,340.42674234,-0.19093541801,-10230.5380469
0.88934648037,2560.0,1740.97460938,218860.231108,0.865826427937,10392.6312961,2560.0,16929.0115759,1892.14367676,0.145129770041,5761085,27632.4560352,-0.013767985254,214240.356104,0.0290190694473,1860.66772461,0.674385011196,128,-0.224885821342,0.330594077511,2250.42382812,1742.29577637,,340.308409275,-0.224503174424,-10568.6653906
0.884510576725,2580.0,1751.51062012,218278.758101,0.883895337582,10382.1125421,2580.0,17049.0281489,1975.35754395,0.145139247179,5798057,21078.8062744,-0.0129151454272,201768.422564,0.0233138103126,1928.97314453,0.674382567406,129,-0.136093422771,0.33124540891,2247.30891473,1754.78564453,,340.081378796,-0.0658792406321,-10603.9517578
0.88841766119,2600.0,1795.66662598,218555.378721,0.874560534954,10386.4712232,2600.0,17187.2088859,1948.2545166,0.1451189816,5846834,13917.9374023,-0.0126527714606,209973.781292,0.0233138103126,1910.80822754,0.674385428429,130,-0.111792840064,0.330650427514,2248.78230769,1795.34326172,,340.18519463,-0.195069849491,-10727.4882422
0.771513640881,2620.0,1812.09265137,219417.912142,0.864513456821,10399.7747775,2620.0,17358.0958526,2043.0814209,0.145107537508,5907032,13348.4161426,-0.0125337975894,234317.197113,0.0202821516517,2004.52026367,0.674416124821,131,-0.423369735479,0.329785290151,2254.59236641,1815.48400879,,340.304146846,-0.237125039101,-10582.4927148
0.83351534605,2640.0,1747.57226562,219941.52146,0.860281288624,10405.482135,2640.0,17522.527066,1996.38476562,0.145093917847,5963652,39680.3156104,-0.0123424662906,248267.094711,0.0202821516517,1964.71105957,0.674434483051,132,-0.400133579969,0.328928033393,2258.95909091,1744.61706543,,340.342005325,-0.205856204033,-10368.5407812
0.920329809189,2660.0,1819.46972656,220116.937566,0.851970672607,10401.7851331,2660.0,17684.4891517,2020.88928223,0.145086333156,6015230,34881.7558301,-0.0121903414845,252288.622875,0.0202821516517,1986.34667969,0.674430131912,133,-0.0816292986274,0.32838308632,2261.36466165,1818.4732666,,340.141575388,-0.227713942528,-10657.6408789
0.90019506216,2680.0,1833.03442383,220533.44103,0.876062452793,10407.4198553,2680.0,17817.1073675,2112.94580078,0.145062699914,6067068,17278.4916113,-0.0121766061876,278704.260616,0.0206898228999,2070.30957031,0.674426972866,134,-0.0364878028631,0.327820395379,2263.83134328,1830.96643066,,340.51924787,-0.0722938925028,-10607.1979297
0.916044890881,2700.0,1807.42553711,220661.893112,0.889877378941,10415.2477675,2700.0,17966.5510087,2210.23730469,0.145052477717,6111213,14572.9617188,-0.011987827418,275431.267285,0.0202821516517,2172.20996094,0.674444615841,135,-0.0303318575025,0.32727435628,2263.41222222,1804.6751709,,340.143915047,-0.139431938529,-10962.7675195
0.877038300037,2720.0,1797.95788574,220429.127065,0.887344181538,10416.5502077,2720.0,18095.2363436,2164.85668945,0.145037636161,6150085,16751.5436621,-0.0117396597675,246922.958057,0.0252455158308,2116.47241211,0.674445211887,136,0.011264257133,0.326867721282,2261.06066176,1795.42980957,,339.873151321,0.0542369745672,-10730.5320508
0.885350108147,2740.0,1754.3145752,221017.141725,0.85890942812,10434.173858,2740.0,18265.3653195,2240.85546875,0.145034611225,6202113,54946.1594434,-0.0115739325372,249413.516723,0.0252455158308,2205.5546875,0.674490630627,137,-0.138376131654,0.32602302785,2263.54489051,1749.35656738,,339.555924095,-0.128548517823,-10789.0109961
0.868569195271,2760.0,1775.8770752,221351.429454,0.866481721401,10443.7970323,2760.0,18423.3037424,2166.92407227,0.145023629069,6250229,77716.801416,-0.0114527395788,254188.913677,0.0206898228999,2139.73168945,0.674514234066,138,-0.197814583778,0.325301554035,2264.57572464,1769.18041992,,339.256687475,-0.0896671786904,-11055.185957
0.90873080492,2780.0,1780.22143555,221512.414255,0.888677418232,10450.1561459,2780.0,18576.1166878,2201.92626953,0.145018354058,6296134,15379.8230713,-0.0112374167064,247748.896684,0.0206898228999,2165.4765625,0.674530088902,139,-0.0588258691132,0.324692688074,2264.79640288,1774.01196289,,338.937039739,0.0610492117703,-10891.9986133
0.907730281353,2800.0,1769.83532715,222043.293184,0.884468615055,10456.7933451,2800.0,18751.3630354,2219.54125977,0.144997000694,6351579,24162.9034375,-0.0110629636592,259341.095116,0.0206898228999,2184.50390625,0.674549937248,140,0.158283680677,0.323903229894,2268.42107143,1763.49047852,,338.726256219,-0.0399743430316,-10976.6050977
0.886208593845,2820.0,1765.54272461,222539.305219,0.885718524456,10472.1591893,2820.0,18904.9885437,2256.50317383,0.14499270916,6401583,39004.4466406,-0.0109352776538,279936.150997,0.0206898228999,2214.44238281,0.674587368965,141,-0.0854185149074,0.323124021844,2270.06489362,1758.19287109,,338.61871882,0.00249858456664,-10939.5849219
0.871188223362,2840.0,1758.67321777,222199.034929,0.860812187195,10465.8727247,2840.0,19032.7477109,2357.06640625,0.144990563393,6442806,12432.5163672,-0.0114417687022,254582.908732,0.0206898228999,2318.76123047,0.67458575964,142,0.0599353797734,0.323415236353,2268.59366197,1749.82788086,,338.511606303,0.133334025741,-10969.3229297
0.879544734955,2860.0,1774.34814453,221844.926208,0.868263423443,10464.6685623,2860.0,19153.3016939,2380.77539062,0.145000383258,6480157,22336.6013867,-0.011986924073,235465.436631,0.0206898228999,2350.26220703,0.67459243536,143,-0.0498430989683,0.323662201042,2265.78916084,1767.54125977,,338.331067069,0.0363348089159,-10834.3580859
0.867519259453,2880.0,1771.45678711,222403.522068,0.846191108227,10477.5035589,2880.0,19321.8459513,2370.66308594,0.144993662834,6533982,17052.4858789,-0.0118130244985,247176.319248,0.0206898228999,2337.58642578,0.674631953239,144,-0.0196746326983,0.322732530687,2268.74375,1762.0925293,,338.165515679,-0.199199035764,-10833.0518359
0.808047354221,2900.0,1796.15307617,222478.687819,0.813594281673,10482.4303529,2900.0,19468.3898842,2419.66162109,0.144987732172,6577514,18473.3673438,-0.011690078742,234669.73761,0.0198825131376,2395.45117188,0.674644052982,145,-0.249601647258,0.32219356576,2268.10827586,1788.64831543,,337.85608564,-0.281760007143,-10859.0861133
0.859418392181,2920.0,1776.9708252,222772.159988,0.800570368767,10486.8412703,2920.0,19636.4820395,2394.08203125,0.144968509674,6628076,54039.4748145,-0.0112344197022,229338.664469,0.0198825131376,2372.30883789,0.674642920494,146,-0.119664423168,0.321903743829,2269.8890411,1770.1036377,,337.53887212,-0.318422675133,-10919.3601563
0.843720376492,2940.0,1785.11950684,222677.643585,0.819489181042,10482.0148958,2940.0,19779.7256985,2356.64697266,0.144963309169,6674158,14502.5556689,-0.0110251857046,236270.129415,0.0198825131376,2331.31298828,0.674632430077,147,-0.233808740973,0.321511522231,2270.12176871,1778.18786621,,337.424193932,-0.243959322572,-10956.9530664
0.90036803484,2960.0,1803.6685791,222544.637209,0.86743491888,10486.1840269,2960.0,19908.4798136,2482.56591797,0.14495241642,6712471,49893.483291,-0.0109291843097,242556.371833,0.0215299126758,2446.7109375,0.674642980099,148,-0.0789761319757,0.321053390665,2267.72668919,1798.28735352,,337.166426711,-0.204167500138,-11058.4780273
0.713599860668,2980.0,1820.37768555,222232.778268,0.757023870945,10476.4782637,2980.0,20032.5480154,2429.53857422,0.144959464669,6755527,12097.2590771,-0.0102597719596,217315.356842,0.0215299126758,2396.18725586,0.674628674984,149,-0.544607400894,0.321141603142,2266.95536913,1813.63671875,,337.227545633,-0.456966638565,-10962.2530469
0.881091356277,3000.0,1828.73010254,221987.300123,0.889488697052,10476.0126412,3000.0,20164.1336443,2475.54541016,0.144952446222,6794770,12696.9959961,-0.010117782986,207737.056915,0.0215299126758,2430.42089844,0.674626588821,150,-0.194200709462,0.320747493642,2264.92333333,1820.18261719,,336.973069106,-0.0896755680442,-10973.6886914
0.744123458862,3020.0,1849.9239502,221957.491267,0.735317647457,10472.6471011,3020.0,20299.8132281,2518.1328125,0.144943371415,6841134,198147.97917,-0.0100759100802,198169.164617,0.0215299126758,2480.23144531,0.67461681366,151,-0.427238255739,0.320303425733,2265.27615894,1842.84057617,,337.004775518,-0.484248191118,-10985.2178516
0.889515280724,3040.0,1761.07263184,221634.537089,0.852581858635,10453.0154686,3040.0,20442.5009933,2360.86279297,0.144959494472,6891421,44348.9666211,-0.0102103691656,190967.206103,0.0215299126758,2343.79589844,0.67459076643,152,-0.124269805849,0.320392635134,2266.91480263,1762.84082031,,337.112420945,-0.179028868675,-10683.9082227
0.637318491936,3060.0,1779.71008301,222031.511211,0.720766663551,10444.8265891,3060.0,20631.9246244,2387.76757812,0.144968643785,6954973,19393.2915039,-0.0101783810243,206842.981683,0.0242604444997,2355.73754883,0.674606144428,153,-0.622911632061,0.319759993159,2272.86699346,1777.90539551,,337.097635175,-0.515952825546,-10734.5602734
0.897989690304,3080.0,1757.77612305,222358.81801,0.91244417429,10451.7917001,3080.0,20788.805012,2389.94287109,0.144955560565,7005404,16357.1651465,-0.0100599267603,226114.802308,0.0242604444997,2362.0847168,0.674617052078,154,-0.0522529371083,0.319147125574,2274.48181818,1761.61975098,,336.979638606,-0.135976299644,-10699.6504883
0.895611464977,3100.0,1743.49902344,222887.995324,0.894670307636,10458.3125422,3100.0,20967.774255,2360.58959961,0.144942492247,7062551,81628.2229102,-0.0099630324738,249908.851352,0.0242604444997,2332.50244141,0.674641609192,155,-0.0475594438612,0.318598782955,2278.24225806,1748.75170898,,336.828836199,-0.161998733878,-10890.4498828
0.897051095963,3120.0,1706.6295166,223363.015316,0.883493065834,10467.907415,3120.0,21140.5824981,2343.99707031,0.144925355911,7116005,15805.5945947,-0.0097792432393,265809.841589,0.0242604444997,2320.6003418,0.674665212631,156,-0.227086797357,0.317890898158,2280.77083333,1709.10827637,,336.604017446,-0.144984617829,-10832.959082
0.925572991371,3140.0,1704.56726074,223215.433941,0.8774548769,10470.7494445,3140.0,21272.0065222,2473.77001953,0.144915282726,7155041,16551.0809375,-0.0095238288456,271274.698239,0.0242604444997,2426.76464844,0.674679636955,157,0.0460956096649,0.317560158191,2278.67547771,1708.94250488,,336.359477539,-0.000225406140089,-10825.1874219
0.918307840824,3160.0,1643.23291016,223510.703634,0.873670816422,10481.0415502,3160.0,21433.6827672,2459.67919922,0.144901886582,7201830,13925.1078271,-0.00939065074826,268773.991768,0.0242604444997,2426.62133789,0.674704790115,158,-0.102105386555,0.317074499895,2279.06012658,1646.03674316,,336.005252958,-0.0790276527405,-10821.9320898
0.862939536572,3180.0,1660.40100098,223639.974613,0.878887176514,10489.1864868,3180.0,21566.4215362,2448.1730957,0.144888862967,7245004,19293.0858984,-0.00938400279026,263099.598011,0.0242604444997,2424.79931641,0.674720585346,159,-0.257812023163,0.316635909723,2278.30314465,1659.8729248,,335.939088821,-0.069799400866,-10858.3160352
0.908807516098,3200.0,1653.93334961,223635.358828,0.846629083157,10492.2428487,3200.0,21705.5442152,2367.15795898,0.144883170724,7288791,10424.604624,-0.00917683283016,246803.627471,0.0267986237667,2340.13037109,0.674734890461,160,-0.167418405414,0.316434897145,2277.7471875,1652.71972656,,335.803190546,-0.231490075588,-10767.0971094
0.877390444279,3220.0,1654.89025879,224107.253717,0.811275422573,10500.5946923,3220.0,21867.7145329,2218.39892578,0.144867300987,7343472,94496.7355371,-0.00896450886664,247327.491832,0.0267986237667,2202.18237305,0.674757838249,161,-0.336019039154,0.315841324031,2280.58136646,1652.27612305,,335.813419778,-0.337067216635,-10954.3864844
0.762031853199,3240.0,1693.52038574,223937.355806,0.685660243034,10504.1948703,3240.0,21989.7601407,2174.15258789,0.144858166575,7380590,30381.1227441,-0.00883414287326,246605.70235,0.0267986237667,2156.953125,0.674768745899,162,-0.558460533619,0.315592840466,2277.95987654,1690.64575195,,335.63758553,-0.609844982624,-10783.8733008
