reference_Q_mean,total/episodes,param_noise_stddev,reference_action_mean,reference_actor_Q_mean,total/steps,reference_action_std,rollout/return_history,rollout/actions_std,reference_perturbed_action_mean,rollout/return,rollout/actions_mean,obs_rms_mean,total/steps_per_second,rollout/Q_mean,total/duration,total/epochs,rollout/episodes,train/loss_critic,train/loss_actor,reference_Q_std,reference_perturbed_action_std,rollout/episode_steps,train/param_noise_distance,reference_actor_Q_std,obs_rms_std
3133.02197266,3300.0,0.057086957702,-0.237322866917,3145.94287109,4725161,0.914479851723,125831.953567,0.360840500241,-0.0676537975669,112722.954576,0.0125252390495,0.273705303669,302.532677374,7876.71841872,15618.679744,165,3300.0,46869.3816992,-10244.772207,915.577148438,0.887282788754,1431.8669697,,901.448303223,0.213613688946
2794.26098633,3320.0,0.057086957702,-0.261077284813,2811.84033203,4773853,0.916654467583,135356.880766,0.359826542913,-0.330378741026,113234.377413,0.012350027847,0.274228572845,302.645897085,7897.94332339,15773.7244945,166,3320.0,34477.3317676,-10271.6665039,830.367004395,0.862775802612,1437.90753012,,820.96496582,0.213547661901
2849.18066406,3340.0,0.057086957702,-0.214167788625,2877.29199219,4819643,0.924937546253,154898.469839,0.359264187298,-0.041004806757,113869.659973,0.0122688707929,0.274467021227,302.819314825,7919.66794335,15915.9035242,167,3340.0,61977.0666211,-10198.4433398,865.969665527,0.913477540016,1443.00688623,,857.38848877,0.213339060545
2965.78637695,3360.0,0.057086957702,-0.237927272916,2997.73266602,4863291,0.934055864811,174377.10671,0.358569879529,0.1354996562,114328.120299,0.012321870267,0.274881720543,302.781980886,7942.6095664,16062.0225344,168,3360.0,58883.7086133,-10142.3398828,886.321472168,0.900215983391,1447.40803571,,872.13848877,0.213150858879
3099.11303711,3380.0,0.0516800780908,-0.246819332242,3085.84228516,4901083,0.932536065578,189324.975343,0.358449841122,-0.308483511209,114561.636137,0.0126341316745,0.275032669306,303.144974915,7959.08672239,16167.4558563,169,3380.0,28804.1807031,-10102.4225781,906.445922852,0.93017488718,1450.02455621,,897.678466797,0.213040158153
3216.4921875,3400.0,0.0516800780908,0.00541881332174,3221.06640625,4928274,0.901484727859,177058.997171,0.358508804871,0.00554687390104,114615.191123,0.0124843842534,0.275012165308,303.046298291,7970.68071577,16262.4457972,170,3400.0,96713.4319629,-10125.9519531,932.01385498,0.892085313797,1449.49235294,,922.718994141,0.212871447206
3194.60180664,3420.0,0.0516800780908,-0.251691222191,3238.71923828,4972868,0.936145424843,179884.22236,0.358035541235,-0.27313259244,115183.203288,0.0121444926931,0.275252223015,303.311524499,7991.85778357,16395.2491031,171,3420.0,37518.190625,-10140.5154297,918.545776367,0.920085668564,1454.05497076,,890.462219238,0.212795898318
3077.32666016,3440.0,0.0516800780908,-0.285135120153,3120.77270508,5012594,0.92517387867,170205.018329,0.357750586224,-0.113351471722,115507.315739,0.011758072192,0.275399565697,303.472749231,8008.72363131,16517.4435356,172,3440.0,33886.5642383,-10099.4680859,958.594177246,0.934990346432,1457.1494186,,923.488037109,0.212698578835
3133.00048828,3460.0,0.0516800780908,0.0038409892004,3155.98242188,5041172,0.91066545248,153861.604729,0.357654420177,0.0752861350775,115470.706555,0.0119235113968,0.275519251823,303.298397144,8017.16347535,16621.1626816,173,3460.0,42478.7676855,-10176.6211133,943.334594727,0.941451907158,1456.98612717,,925.35925293,0.21263961494
3153.64648438,3480.0,0.0423541222259,-0.297717928886,3199.58081055,5088745,0.924912452698,173394.631727,0.356964347561,-0.214507520199,116252.239458,0.0118934172751,0.275797367096,303.611600567,8047.8753267,16760.7067401,174,3480.0,56667.4065918,-10329.0413867,966.538696289,0.864161372185,1462.28304598,,937.160461426,0.212423160672
3191.04589844,3500.0,0.0368465179454,-0.289703637362,3226.69604492,5111950,0.927953660488,163128.289905,0.356936758419,-0.200320526958,116001.279659,0.0116562510302,0.275726556778,303.522894486,8049.09634448,16842.0573633,175,3500.0,26055.7470801,-10084.0595703,928.883972168,0.883089661598,1460.55714286,0.226107292175,902.930847168,0.212415188551
3110.13085938,3520.0,0.0368465179454,-0.23202098906,3145.76269531,5144105,0.931324601173,148984.469131,0.356545336457,-0.266427725554,116143.466523,0.0115683226794,0.275835245848,303.589803396,8061.694674,16944.2614424,176,3520.0,39162.7092383,-10125.8041406,917.302490234,0.894721090794,1461.39346591,,893.746704102,0.21232303977
3183.671875,3540.0,0.0368465179454,-0.266002267599,3182.78051758,5180845,0.925788521767,154101.908347,0.3560979815,-0.17612965405,116597.558468,0.0117920764588,0.276070713997,303.541915003,8083.79627883,17067.9723094,177,3540.0,77758.4810352,-10001.3474023,905.567565918,0.9086176157,1463.51553672,,894.900085449,0.21226516366
3208.98876953,3560.0,0.0354087795082,-0.178070917726,3246.46630859,5220587,0.917101383209,173156.664507,0.355515036251,-0.12438262254,117091.098632,0.0116764336639,0.276265472174,303.834377673,8104.19242305,17182.3446708,178,3560.0,47351.4610352,-9979.70130859,887.531188965,0.948705792427,1466.45702247,,871.919616699,0.212138459086
3178.515625,3580.0,0.0368465179454,0.0147745981812,3182.67822266,5245148,0.92978143692,138906.861967,0.356752802403,0.098855227232,116885.050143,0.0109903378163,0.276016116142,303.876753539,8106.22712904,17260.7741096,179,3580.0,31593.2215723,-10062.9661328,840.456481934,0.94975656271,1465.12513966,,824.223449707,0.212108418345
3214.76953125,3600.0,0.0415195786941,-0.234610334039,3223.84130859,5279190,0.91839081049,156173.267685,0.356454388911,-0.471297830343,117117.168216,0.0111197274076,0.276136606932,303.993517375,8119.6114277,17366.1269016,180,3600.0,30685.2311914,-9985.51359375,847.868591309,0.838572859764,1466.44166667,,830.246826172,0.211929157376
3082.93579102,3620.0,0.0361204959763,-0.115915410221,3087.70556641,5323427,0.921153306961,171198.004762,0.35606727079,0.00218290835619,117664.31012,0.0106354269842,0.276482790709,304.19729209,8144.02752118,17499.9158061,181,3620.0,67681.7460254,-10124.2527734,837.918640137,0.934010326862,1470.55994475,,825.727172852,0.211805999279
2894.81762695,3640.0,0.0361204959763,-0.0393690019846,2870.89770508,5370423,0.928223192692,177713.286286,0.3555135106,0.0850110277534,118276.561979,0.0108902859201,0.276833117008,304.207702756,8165.46018454,17653.8034749,182,3640.0,49342.0121973,-9904.31166016,831.556762695,0.92572003603,1475.39093407,,814.85168457,0.211639046669
3115.94091797,3660.0,0.0432054400826,-0.173997983336,3112.00097656,5418841,0.912590026855,188647.387794,0.354537194861,-0.275680392981,119046.1885,0.0110856078652,0.277462214231,304.281906679,8194.68153642,17808.6204965,183,3660.0,24582.4039258,-10227.674707,862.814453125,0.919653952122,1480.55765027,,850.459594727,0.21158824861
2986.80273438,3680.0,0.0398994990363,-0.0209879595786,2959.15771484,5460073,0.94630253315,207545.063244,0.353876174073,0.0836276188493,119348.637456,0.010861101638,0.277494132519,304.367654137,8207.69131656,17939.0711391,184,3680.0,20391.8763428,-10126.3,818.046630859,0.934970855713,1483.71548913,,798.161865234,0.211470961571
2812.76855469,3700.0,0.0398994990363,0.107251904905,2783.15136719,5510210,0.943168699741,228964.778755,0.352943443591,0.0515107065439,120140.076609,0.0109434438429,0.27801451087,304.492975011,8236.60624156,18096.3452435,185,3700.0,26679.4475,-10077.4163672,852.456726074,0.932982325554,1489.24594595,,841.330871582,0.211338460445
2961.13330078,3720.0,0.0407014789669,-0.245665669441,2936.10400391,5545642,0.92461681366,217133.913777,0.35247274707,-0.105624638498,120338.224197,0.0111032485849,0.278104275465,304.631543657,8248.02541185,18204.4247074,186,3720.0,158298.690762,-10259.6832227,911.287902832,0.904792785645,1490.76397849,,895.074035645,0.211213603616
2868.04516602,3740.0,0.0407014789669,0.0992963910103,2854.09082031,5577222,0.956746339798,200132.189991,0.352055466342,0.0594496577978,120465.215135,0.0111168623027,0.278264641762,304.668893105,8257.93274849,18305.8465312,187,3740.0,67004.1834863,-10238.49625,918.277709961,0.94384175539,1491.23582888,,895.047180176,0.211144343019
2906.33959961,3760.0,0.0449597542038,-0.221753403544,2889.28271484,5619010,0.918936192989,183721.656573,0.351403732056,-0.276100993156,120766.280736,0.0109961774678,0.278290957212,304.94673935,8268.7322357,18426.2012835,188,3760.0,48625.9946875,-10082.6830273,928.980529785,0.9070571661,1494.41755319,,905.795166016,0.211084827781
2884.79272461,3780.0,0.0449597542038,-0.409673005342,2860.2902832,5658460,0.881812810898,185913.182407,0.350885506365,-0.472574591637,121109.604253,0.0108601262693,0.278493762016,305.068629094,8282.44158908,18548.1542852,189,3780.0,32121.1612598,-10111.9225781,951.482055664,0.839464366436,1496.94708995,,936.100341797,0.210898056626
2777.69189453,3800.0,0.0449597542038,-0.144196614623,2733.36328125,5697809,0.900564789772,173304.509458,0.350819348979,0.0092283366248,121539.140631,0.010433117865,0.278644979,305.292530886,8300.59354471,18663.4405482,190,3800.0,24177.7224219,-10279.3463477,878.471435547,0.927060425282,1499.42342105,,876.693359375,0.210829243064
2751.26098633,3820.0,0.0449597542038,-0.0316870473325,2714.19287109,5728809,0.975627720356,166092.446443,0.351487555276,-0.166613802314,121535.978706,0.00967195930224,0.278476774693,305.409683937,8304.9200161,18757.7843838,191,3820.0,30079.5791113,-10292.7441016,869.29699707,0.924914896488,1499.6882199,,857.807800293,0.21080853045
2906.97363281,3840.0,0.0449597542038,-0.0750718936324,2879.22558594,5759442,0.959897518158,159178.915609,0.352359605772,0.0442782603204,121473.384418,0.00885052023484,0.278380483389,305.273096143,8307.22859179,18866.5233614,192,3840.0,27924.0434961,-10302.6181055,834.292114258,0.960976839066,1499.8546875,,830.993896484,0.210798233747
2909.37548828,3860.0,0.0449597542038,-0.098294198513,2865.41992188,5795685,0.960638463497,162641.023973,0.351941004839,-0.0686525180936,121851.118643,0.00864435040342,0.278628230095,305.288258218,8325.33792832,18984.3036671,193,3860.0,36242.9897656,-10344.0276172,873.825439453,0.958914399147,1501.47279793,,855.757568359,0.210736304522
2910.50268555,3880.0,0.0449597542038,-0.236306622624,2856.75976562,5825485,0.921403050423,148574.174942,0.352872558493,-0.558283090591,121817.454013,0.00864177105686,0.278549700975,305.253880426,8329.32979725,19084.0653422,194,3880.0,23277.6617578,-10375.0363281,861.592224121,0.796755731106,1501.41365979,,854.672973633,0.210731133819
2963.54663086,3900.0,0.0449597542038,0.0377351604402,2912.12158203,5853015,0.928414881229,131374.274829,0.353195404217,0.0171299446374,121791.323559,0.00912242436392,0.278558015823,305.168557033,8334.78813194,19179.6135778,195,3900.0,28932.6496289,-10278.7828125,900.894836426,0.93246370554,1500.77307692,,876.569213867,0.210686564445
3693.28369141,3920.0,0.0449597542038,-0.0764158666134,3698.49536133,5891997,0.944559454918,105118.472146,0.358460028353,-0.241209194064,121117.164763,0.0101569556433,0.277507692575,305.558215316,8305.43568208,19282.7314229,196,3920.0,25761.7314844,-10136.7181055,1173.94567871,0.910557985306,1503.06045918,,1191.61169434,0.211343571544
3761.04467773,3940.0,0.0449597542038,-0.0970109477639,3759.79589844,5932037,0.921531200409,79743.0739921,0.364571543627,-0.161717712879,120414.239483,0.0115163680976,0.276410371065,305.981874643,8275.41571487,19386.8901775,197,3940.0,28784.6288574,-9893.59341797,1292.51196289,0.892885029316,1505.59314721,,1300.43688965,0.211947664618
3625.4609375,3960.0,0.0333566720219,0.033632516861,3656.99804688,5972689,0.901456832886,45549.9751758,0.368916700379,-0.0565739385784,119924.322091,0.0119578564706,0.275571197271,306.312212281,8253.01502131,19498.6969521,198,3960.0,48421.583125,-9736.22960937,1316.90991211,0.900092959404,1508.25479798,,1339.43481445,0.212399214506
3800.62719727,3980.0,0.0333566720219,0.130395323038,3812.65869141,6015957,0.863440513611,22333.7270846,0.372224471144,0.443775862455,119317.862884,0.0116436381862,0.274521708488,306.792341481,8225.70076548,19609.2150507,199,3980.0,43597.0866797,-9952.86789063,1497.57751465,0.734876036644,1511.54698492,,1515.20910645,0.212893947959
3868.31201172,4000.0,0.0333566720219,0.010181196034,3901.68847656,6083347,0.949928700924,14679.6794052,0.372238431087,0.1609146595,119113.532455,0.0112306852452,0.273140519857,307.542051515,8218.5679224,19780.5372307,200,4000.0,40080.2241016,-9811.57357422,1602.0291748,0.898754179478,1520.83675,,1612.00878906,0.213029101491
4100.27929688,4020.0,0.0333566720219,0.0316036529839,4119.94091797,6187468,0.932661533356,68819.5184718,0.372875374384,-0.0295698195696,119816.228288,0.0108346793897,0.27198946476,309.133609688,8237.91541725,20015.5137005,201,4020.0,79009.5224023,-9410.4896875,1647.39367676,0.947757422924,1539.17114428,,1656.53686523,0.212804168463
3949.3972168,4040.0,0.0391133212786,-0.0377637334168,3991.51123047,6223943,0.945092916489,98692.7951619,0.373565795852,-0.054696071893,119876.57997,0.0108059391593,0.271938085556,309.026756522,8249.24320973,20140.4663792,202,4040.0,43334.5074023,-9349.96658203,1644.2722168,0.94667840004,1540.5799505,,1654.89331055,0.212641492486
3815.08837891,4060.0,0.0391133212786,-0.0736092552543,3855.3972168,6254558,0.93534129858,117484.547612,0.37378839499,-0.00873020570725,119864.229124,0.0106865439716,0.271943330765,309.057004413,8259.66148501,20237.5545957,203,4060.0,35961.3355762,-9227.07230469,1561.46020508,0.955264925957,1540.53152709,,1569.50463867,0.212509721518
3739.44628906,4080.0,0.0391133212786,-0.0625955834985,3770.12646484,6291583,0.938252210617,140782.714633,0.373808965807,-0.245441794395,119843.962192,0.0106765230538,0.27217450738,308.962080285,8263.32759398,20363.609004,204,4080.0,87939.8632715,-9030.14378906,1530.17126465,0.933022141457,1542.05465686,,1537.5402832,0.212498769164
3630.31323242,4100.0,0.0391133212786,-0.0702908933163,3663.82641602,6326347,0.932707846165,155068.161382,0.37347626401,-0.0499044843018,119990.474624,0.010458745888,0.272235780954,309.02867433,8275.1631008,20471.7151692,205,4100.0,39061.9968262,-9057.40298828,1458.203125,0.961126804352,1543.01146341,,1459.91223145,0.212390303612
3490.48925781,4120.0,0.0391133212786,-0.126012563705,3530.81176758,6355061,0.922444164753,128821.42251,0.373343652516,-0.0239570811391,120034.800964,0.0102964404745,0.272281259298,308.909378082,8286.11330067,20572.5738709,206,4120.0,37661.3337109,-8848.81617187,1356.01184082,0.96403837204,1542.49053398,,1359.95007324,0.212269991636
3403.44775391,4140.0,0.0407014789669,-0.0725180506706,3409.18505859,6380361,0.945036709309,120130.300888,0.373246309509,-0.0795431360602,119882.708495,0.0101006597547,0.272335827351,308.725620057,8290.74019584,20666.76876,207,4140.0,33562.0173389,-8697.95564453,1340.88110352,0.939270973206,1541.15,,1340.32263184,0.212209314108
3230.34570312,4160.0,0.0423541222259,-0.0590372979641,3266.77539062,6413304,0.943179547787,123871.607439,0.373131044355,-0.0319597385824,119960.560333,0.00988048940395,0.272357046604,308.518913532,8298.82917023,20787.3933127,208,4160.0,30616.6720801,-8568.42672852,1264.28796387,0.958689987659,1541.65961538,,1266.31384277,0.212122634053
3136.83666992,4180.0,0.0423541222259,-0.017577169463,3160.41357422,6438734,0.955104470253,123684.426008,0.372991416968,0.0339997634292,119935.839317,0.00980782333262,0.272414714098,308.418259878,8307.83560081,20876.6303349,209,4180.0,21406.7548242,-8523.09300781,1265.62866211,0.954806745052,1540.36698565,,1268.92712402,0.212051048875
3069.60546875,4200.0,0.0440738694283,-0.0854925513268,3095.08300781,6455921,0.935821890831,105435.075518,0.373046134349,-0.223532989621,119643.917503,0.00967743575012,0.27237662673,308.053193319,8309.99216711,20957.1630485,210,4200.0,22114.3637402,-8453.8852832,1274.59899902,0.905545711517,1537.12404762,,1277.36413574,0.211989298463
3078.76025391,4220.0,0.0467853005131,-0.171846911311,3120.81103516,6495509,0.917680203915,117365.315049,0.372589484369,-0.117665797472,119971.543004,0.00948882529023,0.272583544254,308.135741645,8324.61122241,21080.0245545,211,4220.0,27998.003125,-8298.86052734,1245.54089355,0.932841360569,1539.22014218,,1251.2800293,0.211855709553
2993.86743164,4240.0,0.0449597542038,-0.0255426820368,3010.87695312,6533384,0.963221251965,135529.274674,0.372354840427,-0.110192336142,120251.731282,0.00936828472937,0.272898554802,308.066888497,8337.79475118,21207.680033,212,4240.0,28616.6893262,-8414.31905273,1171.8371582,0.93424642086,1540.89245283,,1167.47558594,0.211793243885
2824.08935547,4260.0,0.0383426343286,-0.0404060781002,2858.56030273,6563412,0.961948990822,137416.654197,0.37203131303,-0.171117067337,120370.327795,0.00917424552389,0.27310448885,307.819395625,8348.40891259,21322.2821345,213,4260.0,27647.0888184,-8173.73033203,1122.00915527,0.927926123142,1540.70704225,,1119.50366211,0.21173030138
2776.72192383,4280.0,0.0383426343286,0.0338466279209,2799.44580078,6597664,0.965311646461,148122.823344,0.371672626051,0.0101197110489,120594.41371,0.00903201671735,0.273274302483,307.664631891,8361.32339926,21444.3368399,214,4280.0,23497.9716309,-8227.50560547,1113.99194336,0.957826733589,1541.51028037,,1118.4486084,0.211596995592
2731.08154297,4300.0,0.0383426343286,0.00316452234983,2754.56982422,6629089,0.969240307808,164956.167577,0.371447960718,-0.0218973662704,120697.69076,0.00885402258421,0.273311346769,307.73347611,8370.54040898,21541.6570332,215,4300.0,77240.7945215,-8258.54964844,1106.90917969,0.957565784454,1541.64860465,,1105.02490234,0.211480349302
2676.85986328,4320.0,0.0383426343286,-0.194831132889,2701.87011719,6668212,0.967869877815,168625.257489,0.370873178171,-0.217833951116,121097.786395,0.00857377920423,0.273559778929,307.794672451,8389.78081417,21664.4815419,216,4320.0,27411.7683008,-8316.66647461,1123.98913574,0.955038368702,1543.56759259,,1130.32275391,0.211386889219
2594.18945312,4340.0,0.0383426343286,-0.110137581825,2615.92480469,6698771,0.940519928932,159520.817525,0.370731550599,-0.137092873454,121156.548938,0.00840966513024,0.273685872555,307.641165868,8396.74060453,21774.6249306,217,4340.0,32859.5213379,-8230.09018555,1120.47155762,0.929592609406,1543.49562212,,1125.46960449,0.211309120059
2649.75439453,4360.0,0.0383426343286,-0.179068878293,2690.64086914,6737009,0.971873402596,166575.805927,0.370389351036,-0.0961035564542,121430.086468,0.00820866329618,0.274049401283,307.330669338,8407.56852191,21921.0435929,218,4360.0,27291.7613574,-8302.24592773,1128.22705078,0.96117401123,1545.18555046,,1134.84472656,0.211327016354
2505.66699219,4380.0,0.0361204959763,-0.176445230842,2529.93066406,6772044,0.973004877567,169311.149139,0.370131677225,-0.191834688187,121706.667943,0.00800728696144,0.274244189262,307.200620624,8420.28326438,22044.3695271,219,4380.0,79778.6244971,-8281.57642578,1092.15319824,0.969155848026,1546.12876712,,1095.31835938,0.21121275425
2486.98632812,4400.0,0.0496635392466,-0.17455996573,2513.57006836,6809588,0.972751140594,174650.010084,0.369918578775,-0.158479720354,121923.879836,0.00783438373185,0.274452626705,307.171234917,8430.48294709,22168.7034004,220,4400.0,26103.0837305,-8408.57056641,1082.14562988,0.976239562035,1547.63363636,,1086.82958984,0.211121350527
2526.0234375,4420.0,0.0440738694283,-0.176842093468,2553.99243164,6856231,0.975033402443,183956.968468,0.369334157144,-0.0820138454437,122519.939835,0.00757761606148,0.274814516306,307.210686249,8451.16895497,22317.6839442,221,4420.0,32639.514209,-8414.66375977,1092.76879883,0.944874286652,1551.18348416,,1098.09106445,0.211037635803
2447.14355469,4440.0,0.0440738694283,-0.195937678218,2467.6027832,6890881,0.967812597752,190822.793574,0.369142601645,-0.0673012211919,122725.608501,0.00733855063876,0.275023072958,307.084490734,8462.92575733,22439.6907299,222,4440.0,75098.4753711,-8518.79199219,1095.91125488,0.932413816452,1552.00022523,,1095.84106445,0.210984423757
2573.91601562,4460.0,0.0440738694283,-0.207779407501,2600.66455078,6922840,0.962088763714,183991.795495,0.368975706984,-0.175860956311,122832.81537,0.00716369912666,0.275133728981,306.98223308,8471.04116848,22551.2725298,223,4460.0,23594.6625586,-8944.02882812,1055.71057129,0.976520657539,1552.20627803,,1052.72424316,0.210896536708
2465.45361328,4480.0,0.0516800780908,-0.180455163121,2491.31567383,6960653,0.967583060265,187061.418959,0.368743086375,-0.253690481186,123165.47935,0.00698036517914,0.275371819735,306.918053026,8484.59922248,22679.1905246,224,4480.0,27706.3299414,-9292.73214844,1016.28881836,0.95802795887,1553.7171875,,1019.8024292,0.210805684328
2601.22216797,4500.0,0.0516800780908,-0.233836218715,2640.35986328,6985414,0.95604878664,173958.783006,0.368980687096,-0.261801689863,123080.211017,0.00668480300418,0.275459676981,306.723790761,8488.72369268,22774.2816515,225,4500.0,29358.9629395,-9322.18664062,1008.40203857,0.960541784763,1552.31422222,,1015.08966064,0.210760340095
2620.92138672,4520.0,0.0516800780908,-0.183224797249,2626.96020508,7021851,0.972118020058,157471.17803,0.368679777149,-0.147062301636,123293.197317,0.00654021518255,0.275640696287,306.556407177,8499.90798334,22905.5757296,226,4520.0,32613.529209,-9591.03601563,1001.39611816,0.961777806282,1553.50685841,,1007.52398682,0.210643813014
2791.7578125,4540.0,0.0516800780908,-0.189924106002,2821.01318359,7053173,0.969776928425,153298.914061,0.368657308949,-0.190585032105,123399.029329,0.00634930767648,0.275662124157,306.526815499,8507.89041974,23009.9705584,227,4540.0,55997.1688672,-9791.61453125,942.910827637,0.969890356064,1553.5623348,,945.176147461,0.21055521071
2780.36010742,4560.0,0.0516800780908,-0.170378729701,2842.26855469,7114899,0.970143675804,147508.926264,0.370179851823,-0.182010814548,123373.958152,0.00738679289112,0.275045126677,307.072714798,8490.40629515,23170.0788026,228,4560.0,45403.6799609,-10301.5569727,925.395446777,0.96977609396,1560.28486842,,940.969543457,0.210763514042
2734.23706055,4580.0,0.0516800780908,-0.0934506356716,2777.53833008,7176286,0.967590272427,153776.302128,0.369665389766,-0.137296408415,123833.837926,0.00718814475903,0.274899423122,307.432555738,8494.69428288,23342.6352091,229,4580.0,39292.2731543,-10351.5128516,940.401367188,0.935140967369,1566.87467249,,954.013549805,0.210492327809
2726.86425781,4600.0,0.0477256850534,-0.00181762373541,2772.99365234,7219701,0.988701045513,174481.005996,0.369141856908,0.0246886219829,124197.619604,0.00704360532756,0.275116175413,307.417226923,8507.20506351,23485.0241551,230,4600.0,26949.9911133,-10279.250625,961.142211914,0.977770745754,1569.50021739,,977.708984375,0.210322275758
2699.16552734,4620.0,0.0477256850534,-0.0272153615952,2756.91357422,7251366,0.980856060982,167703.109385,0.368962391958,-0.193285629153,124254.450825,0.00695320713435,0.275274544954,307.224541057,8515.03873772,23602.8214903,231,4620.0,72103.3001025,-10211.0729883,953.648864746,0.970925152302,1569.55974026,,970.215209961,0.21027328074
2580.60107422,4640.0,0.0477256850534,0.00768555188552,2611.46484375,7284861,0.991634190083,170594.608585,0.368704594127,-0.182352736592,124416.175433,0.00681466237519,0.275420308113,307.135470019,8526.54369537,23718.7225544,232,4640.0,20964.7516602,-10408.2043164,947.572631836,0.979071736336,1570.01314655,,961.899047852,0.210163623095
2739.21484375,4660.0,0.0477256850534,0.0299284085631,2771.4765625,7313297,0.985809326172,170407.09854,0.36868124544,0.0460006557405,124383.25301,0.00669874606203,0.275407850742,307.11042938,8530.68188459,23813.2485919,233,4660.0,67499.0242773,-10245.8471875,963.26348877,0.98433816433,1569.37703863,,971.846618652,0.210054531693
2596.15234375,4680.0,0.0477256850534,-0.0163854956627,2631.31542969,7349999,0.988203704357,157509.426831,0.368296460773,-0.00150010979269,124553.401791,0.0065343365377,0.275530934334,307.14919088,8540.05755109,23929.735836,234,4680.0,30736.9497949,-10219.9096484,988.817687988,0.990026473999,1570.51260684,,1002.918396,0.209915831685
2473.19189453,4700.0,0.0477256850534,0.125128224492,2512.62304688,7384918,0.949849486351,149694.69901,0.367854172425,0.0542562268674,124740.110655,0.00645641907343,0.27566576004,307.161631512,8549.64364792,24042.4494545,235,4700.0,40960.6878027,-10276.1544531,988.872009277,0.983112454414,1571.25914894,,1009.69287109,0.209819212556
2782.50708008,4720.0,0.0496635392466,0.229985013604,2810.53491211,7415678,0.938489973545,149610.473188,0.367517804784,0.272610038519,124791.654689,0.00654398587219,0.275793582201,306.93001749,8556.55598001,24160.8105347,236,4720.0,26379.630752,-10222.2353125,992.728881836,0.951233685017,1571.11822034,,994.937438965,0.209763199091
2628.89355469,4740.0,0.048684971323,-0.0828893110156,2658.54394531,7449836,0.945440769196,149356.743978,0.36704967096,-0.0344667434692,124942.347766,0.00647749749417,0.275872200727,306.608289359,8566.35798642,24297.5687826,237,4740.0,57172.1031543,-10328.2532812,996.583557129,0.971512019634,1571.69535865,,1004.10162354,0.209628745914
2527.06005859,4760.0,0.048684971323,-0.0846128165722,2558.86206055,7484717,0.946421205997,159176.173366,0.366716596358,-0.0847711190581,125114.196715,0.00628567954852,0.275983065367,306.343764066,8578.18045558,24432.411813,238,4760.0,23728.4994141,-10351.7439453,1037.39770508,0.956728279591,1572.41953782,,1050.10302734,0.209512248635
2739.25024414,4780.0,0.0477256850534,-0.109723009169,2758.66650391,7518731,0.935304045677,159252.572826,0.366398830256,-0.275040954351,125279.325872,0.00613058809063,0.276085555553,306.257234039,8588.35433738,24550.3784542,239,4780.0,86911.6637305,-10413.5790039,1060.51538086,0.926974058151,1572.95627615,,1070.58239746,0.209407374263
2759.07495117,4800.0,0.0477256850534,0.230331942439,2766.13378906,7556617,0.939156115055,160781.221033,0.366280940834,0.257314294577,125490.967121,0.0062457171495,0.276291251183,305.945638756,8598.53755622,24699.2146406,240,4800.0,82827.7719434,-10295.0064258,1041.03295898,0.946430146694,1574.29520833,,1042.46252441,0.209351748228
2849.93798828,4820.0,0.0477256850534,-0.128926694393,2868.84423828,7597335,0.906607449055,171731.355784,0.365789065168,-0.115662194788,125765.507409,0.00624296913858,0.276539027691,305.581468324,8610.45491332,24861.8970308,241,4820.0,42288.5206445,-10258.176875,1033.98022461,0.891165614128,1576.21058091,,1038.34619141,0.209360212088
2831.59082031,4840.0,0.0477256850534,-0.0931408032775,2844.14648438,7637557,0.90866714716,181149.630526,0.365258051231,-0.0683330371976,126103.655261,0.00622403502093,0.276710003614,305.525278873,8624.6734719,24998.1180875,242,4840.0,23142.634126,-10244.2569141,1073.51269531,0.906914293766,1578.00764463,,1081.37011719,0.20926772058
2733.95654297,4860.0,0.0477256850534,0.0576859563589,2761.55517578,7668111,0.904879391193,175662.196036,0.364863098481,0.207903325558,126154.279006,0.00610706562423,0.276857078075,305.385481777,8631.66388977,25109.612138,243,4860.0,32759.5474805,-10371.7712695,1099.6295166,0.915749073029,1577.80061728,,1107.00341797,0.209214106202
2630.50341797,4880.0,0.0477256850534,0.0720980837941,2643.36572266,7697409,0.896318912506,170720.527532,0.364586705906,0.237942501903,126210.498037,0.00613181705884,0.276967436075,305.195886105,8638.95990489,25221.2082484,244,4880.0,50698.4656934,-10346.9469336,1055.74243164,0.953141987324,1577.33790984,,1066.39135742,0.209130734205
2742.40820312,4900.0,0.0477256850534,-0.0995675101876,2784.27978516,7735283,0.907011985779,173001.361221,0.364133057171,0.0667984113097,126460.567001,0.00613911096133,0.277267247438,304.985204627,8649.64147081,25362.813942,245,4900.0,30983.6233984,-10189.2494727,1072.20385742,0.914334535599,1578.62918367,,1080.51757812,0.20903724432
2769.86132812,4920.0,0.0477256850534,0.153958678246,2783.48144531,7771913,0.911615848541,168823.582445,0.363711628319,0.0603266768157,126640.671535,0.006118543481,0.277378618717,304.899263645,8658.13279449,25490.1009176,246,4920.0,21280.6851221,-10397.6219922,1074.55053711,0.909051656723,1579.65711382,,1080.3425293,0.208925023675
2755.80395508,4940.0,0.0477256850534,0.230294048786,2795.55029297,7800604,0.937387764454,152885.79633,0.363449647631,0.0853149518371,126645.803865,0.00610940086967,0.277437269688,304.790981396,8664.36215118,25593.2900779,247,4940.0,19112.3716602,-10367.736582,1093.98400879,0.876680314541,1579.06963563,,1097.36938477,0.208839476109
